wint_season,Pine Siskin,Red-breasted Nuthatch,Evening Grosbeak,Pine Grosbeak,Purple Finch,redpoll sp.,Red Crossbill,White-winged Crossbill
1983,-1.7262473055858247,-0.24918885648751235,-2.2279147448226033,-0.7578789806326038,-0.3418970567556344,-0.8736308153720708,-0.20723857549808453,-1.567172518221178
1984,0.31947940657523927,0.039256512614743395,0.5046535522798666,0.2381694332919904,-0.06991947642356929,-0.8512240366156061,0.0323592085668708,-0.4453004986735872
1985,-0.007712709091500487,1.3100737875034045,1.207523083425706,2.280407663362857,0.5910400425372891,0.8596100151098431,2.4352038940907628,1.7354130118267124
1986,0.07450243354734304,0.2989823984082009,-0.3111028434059222,-0.18704049628181083,-1.2001959782091582,0.9020242269182748,0.46200019113676627,3.3293875247199485
1987,-0.20038289934161815,0.2834744669051976,0.32300860982263896,-0.13296639942625826,0.996180364710878,-0.0013277320634455833,-1.9608506661907392,-0.5997255803407477
1988,0.2526245775723304,0.35161314985917974,1.2025921523311172,0.46957484795524296,-0.8326980198043099,-0.01166050710569674,1.264919839853529,0.20448348701365404
1989,-0.04115887777383703,-1.337243754597395,0.30208930818628726,-1.1340335170609075,-0.8165619850488356,-0.5280651131495449,-0.2432915881416171,-1.0604995735670382
1990,0.5811283676699105,-0.33710608250712826,0.6378860490505848,0.09955282863994112,2.1908821833275556,1.31447076706975,-0.8357574860246024,0.14692365505134414
1991,-1.1526966219065047,0.5435287956453245,0.6169212758506584,-1.3581940673393387,1.518602595875009,-0.18662309402504446,-0.17699371537142217,-0.10460449614638821
1992,-0.33230945137216217,-0.6954818762786543,0.11980376720637145,-0.06586180696673212,-0.40735263809576416,0.5327241285485799,0.5635882997046101,0.5257544557214288
1993,1.5404899421978975,0.025091222465187392,0.8854630823701567,0.4809746805810462,-0.6766471210660767,0.4103202101919097,-0.4872574619855271,-0.864473674442972
1994,0.23016029621300746,-0.5457617434020764,-0.7012988314592031,-0.6762529089799143,-0.13738218700787858,-0.3122109484033111,-0.34129443211474386,0.8349297588610795
1995,0.32216497934166755,-0.47947012297831726,1.004503153584174,1.2253705601033698,0.8047564446535428,-0.7961071958477883,-0.08358998468110426,-1.0931438713295156
1996,0.4901603440465805,-0.6147456124662066,-0.593411553253812,-0.28378437864686684,1.2555530545160154,-0.21092992452631337,-0.5183158750106283,0.7729370740791167
1997,0.2494411692238672,2.2600119388621662,1.6887717618373121,0.7014163483978454,0.042942217288873666,-0.6578311083268429,2.5127362646312856,0.00765608753322623
1998,-0.7261745125481734,-0.5116569810819923,-1.861404173846872,-0.1831491481724584,-1.8149627024997306,-0.3279469467707096,0.2552635223604076,0.7614331544670793
1999,0.9253348537538142,0.8584726385492263,0.6134067452913176,0.4889814437486866,0.44625999883256684,-0.9406540302502802,-0.9529980465686798,-0.22492359073641446
2000,-0.958563667278048,-1.4832548668304877,-1.1241271122989722,-1.1320941492287215,-0.05070018671128301,0.07683097056003343,-0.7213060387594316,-0.6095296579814442
2001,0.5734317768499237,0.7679096135552254,0.7531370556790997,-0.7064070532785527,-1.463209320306458,-1.0362958836724365,1.0256451928501957,-0.7428997617514351
