wint_season,Pine Siskin,Red-breasted Nuthatch,Evening Grosbeak,Pine Grosbeak,Purple Finch,redpoll sp.,Red Crossbill,White-winged Crossbill
1983,-1.8733132452095786,-0.2683958373275092,-2.224354667260095,-0.7885962065828304,-0.36783459640514005,-0.9203108806857825,-0.20596189618358973,-1.6081561549023509
1984,0.34669714007518065,0.042282326434288156,0.5038471453953632,0.24782256325577542,-0.07522381922551742,-0.896706857192276,0.03215986183756881,-0.45694569640350785
1985,-0.008369785749008292,1.411051666250647,1.205593532106247,2.372833762046417,0.6358784646144742,0.9055409174356255,2.42020198418721,1.7807963602083028
1986,0.0808495950220878,0.32202736630390777,-0.3106057192430629,-0.1946213440595592,-1.2912471591329735,0.9502214162643976,0.45915407001332514,3.4164554174359525
1987,-0.21745432316417776,0.305324114322113,0.3224924609408207,-0.13835559617051316,1.0717541878754775,-0.0013986757828636683,-1.9487709774632793,-0.6154091984538251
1988,0.2741466797372462,0.37871479127136165,1.200670480351383,0.48860695871934495,-0.8958694846589373,-0.012283554305620779,1.2571273862036536,0.2098310009865121
1989,-0.044665367842833495,-1.4403158403037828,0.30160658712595634,-1.1799964803688667,-0.8785093123071132,-0.5562808234220987,-0.2417928066660908,-1.0882330417833794
1990,0.6306370268040027,-0.3630895480562199,0.6368667444223717,0.10358775612765787,2.357090380720929,1.3847059055059419,-0.830608858208679,0.1507659031947259
1991,-1.250899475723141,0.5854229128666919,0.6159354717048338,-1.4132423733576636,1.6338092473043095,-0.19659478694710084,-0.17590335748478267,-0.10734004224321919
1992,-0.3606202279067654,-0.7490882343660137,0.1196123277877283,-0.06853121997037372,-0.438255873421043,0.5611887805243082,0.5601163518667385,0.5395036309693793
1993,1.671730466135105,0.02702520392781794,0.884048164111143,0.5004688324407718,-0.7279800038288528,0.43224454467539153,-0.4842557451427287,-0.8870808058097365
1994,0.24976857604470892,-0.5878279717899909,-0.7001781969105548,-0.7036617881485845,-0.14780449352454303,-0.32889308370197895,-0.33919191070633375,0.8567642777118193
1995,0.34961150756936593,-0.5164267252726779,1.0028980162480825,1.2750354608716066,0.8658081611832799,-0.8386449992825991,-0.08307503419910633,-1.1217310311615876
1996,0.53191907197059,-0.6621289801117107,-0.592463316270785,-0.29528630587113724,1.3508038222254404,-0.22220038623651664,-0.5151228249020279,0.7931504021289368
1997,0.2706920640487582,2.4342091586726964,1.6860732032540064,0.7298451147438064,0.04619996824507429,-0.6929805084644861,2.4972567217704764,0.007856304360801251
1998,-0.7880402351900844,-0.5510944823042228,-1.8584297587578427,-0.19057227760442788,-1.9526522968623612,-0.34546989196142985,0.2536909885888385,0.7813456397849682
1999,1.0041678455815588,0.9246420000234736,0.612426557159937,0.5088001138489696,0.48011488639300876,-0.9909152971344942,-0.9471271661600301,-0.2308056404894494
2000,-1.0402275551585838,-1.5975811983110164,-1.1223308228676991,-1.1779785089582413,-0.054546485113322614,0.08093622264220819,-0.7168624813913543,-0.6254696657078849
2001,0.6222847325067806,0.8270985574040999,0.7519335866775827,-0.735038095467213,-1.5742136387440413,-1.0916675105461493,1.019326774579969,-0.7623275743069472
2002,1.6146437666384237,-0.06394204219525819,-0.3610694722218691,0.38111883961807186,-0.31510790817650036,2.073663914113189,-0.09827640910635416,-0.3151557884419927
2003,-0.484133359236976,0.15893593602671421,-0.08704786342293361,-1.0184242045768368,-1.0163108121869768,-1.0679688666055103,-0.589057666007454,0.41606049156245495
2004,-2.037317136756165,-2.060442675464588,-1.5701487979869433,-0.7497871204287951,-1.8781185963229499,0.4370226480300044,-1.1398797456894771,-0.3444379954001744
2005,1.0487212825322507,1.9800457289238962,0.2907441570802437,1.6123210534866717,0.30000062405235145,0.9531722032200837,1.500621239603132,0.08736577963540501
2006,-0.7479395067322959,-1.435145297620049,-1.109929558013482,-1.275825823034308,0.02060985486855457,-1.3829014153461991,-0.200155519396745,0.002791023043673108
2007,-1.0047142239738607,-0.2827029614145651,-1.0472050949318625,0.7426801790785991,1.3879297906347488,0.8247615477896435,-0.07974759012346329,-0.18100206425880078
2008,0.5009120895656131,1.4163331278675932,-0.4874331566212057,-0.8243719807042793,0.10321391776139409,0.31546070387848496,0.7455690361350007,0.0754758150521135
2009,1.322019017050178,0.024072480336923312,-0.10263291708418218,1.3635577228956655,-0.7961741892522997,0.04652116601505847,-0.05233615622704109,1.0215619689063702
2010,-0.10527626995106087,-0.10376155349374255,-0.1832642796992372,0.0734917734241929,-0.638552221006585,-0.2791589544187018,-1.0665126004348415,-0.929123034892405
2011,0.03441841700677885,-0.28515327245310607,1.0664254776496433,-0.3889468497169418,0.38218864604281916,-1.4517878335554477,-1.2106623369633525,0.1342573948171659
2012,-0.2875991341441323,-0.8612377769480898,-0.16204144350819358,0.134241227265058,0.9128820262065949,1.1726010566595646,-0.27854624475073625,-0.9165603141209594
2013,0.9493421227969077,1.0768274891319811,1.6419633574915085,1.7986839575355584,0.10501259169595374,2.7733041489588466,1.4693679702224862,1.459852154980478
2014,-2.608184618542591,-0.3727546968943946,-0.844216167434278,-1.4448611475157471,-0.47719094880232976,-1.3008737068921565,-0.6992074781629298,-1.3569978709866748
2015,0.5247991199802547,0.8044131658729661,1.3713834987166174,1.5028102740003106,0.3440913476437887,-0.19976030128257685,0.4709600639242021,-0.46077929599344813
