wint_season,Pine Siskin,Red-breasted Nuthatch,Evening Grosbeak,Pine Grosbeak,Purple Finch,redpoll sp.,Red Crossbill,White-winged Crossbill
1983,-1.3601136505524256,-0.0592534434163415,-1.3739434800713557,-1.5849965045837755,1.503870013832735,-1.2198334645907236,-1.5545190319301738,-0.5092917296321927
1984,0.31680205409044965,-0.16427164898602573,1.6318569316739404,0.015561141460189101,0.5371311073066143,-0.15048120174322901,-1.2333997415469924,-1.0161369133597808
1985,-0.5248727407307495,-1.0445352509767656,-1.2803627852744601,0.4727816715019583,-1.423217560746239,-0.5181992478739159,1.9530184429943183,1.2074173642499264
1986,0.18804271653859664,1.2774798658901634,2.5253028429940807,2.06950953891345,0.24931819003207562,1.1261681543168442,-0.6105226475088976,-0.14366398323901244
1987,0.709227739779057,-0.2094398054093063,0.5074226317224768,-0.2632601314227825,-0.1698126368736284,0.7906653358002703,0.12084135304812507,-0.8112753662901024
1988,1.6028608751726297,-0.5952326928854034,0.9176787250228677,-0.38065101918619215,0.6444900061241947,-0.11246138768335226,0.3985110861550014,0.27759585251687074
1989,-0.9059831952986814,-0.8528278169974628,-1.4777405736725677,-1.8530653715181589,-1.0538099355096726,-0.8178526989702597,-0.8534468123296471,-0.23378973908216655
1990,1.5887481576570541,1.1135907880582157,0.40027999924415825,1.5259111672212984,0.5412967059720588,0.43106341745868487,0.09933102441756665,1.481528325693737
1991,0.03490661134222692,-0.613424567938576,-0.0040101798072118494,-0.8243371295394458,0.5788425712080872,-1.2254860860287078,0.10770622130499782,-1.3340293970975803
1992,-0.1723574866830244,-0.7294481447569111,-0.9842941504591826,-0.4970022833588187,-0.22454954220143875,0.689011010559241,-0.8476623449081161,-0.5460324716806367
1993,0.0911625024092322,-1.0386989682528183,-1.4206125437068295,-0.5293885483312116,0.14132136974925652,-1.104722380812296,-0.8185106336335057,-0.4489157207666619
1994,0.6791344504109397,0.8414764269931753,0.9694411866830673,0.6104048690335606,0.12107950088365778,1.240118738194109,-0.5841892586307911,-0.7352479148420674
1995,-0.8351989101697691,-1.204054800917753,-0.9491667995121859,-0.509946202206937,-0.9261862611453205,-1.3250214268852738,0.1880311820289295,-0.024837288812162638
1996,0.7802587376597852,1.5415487272274975,1.6183778126130843,1.1015330352861332,1.2009999552738233,1.271462755351127,-0.28614167523850936,0.3716157822903581
1997,-0.9581627939326472,-0.5770554015920863,-0.5111442448571848,-0.9342764537940795,0.22167184099583295,-1.24101652753988,0.8075783039502871,-0.26650635033471176
1998,0.2664967624785655,1.380300780029845,0.87761319218041145,1.1081191622407414,-0.28123982065988506,1.0552936300252305,1.5562518318451801,1.727232571542478
1999,-0.6048617822975497,-1.0450826077518616,-1.1666220473023183,-1.1052365900708203,-0.9780097603616701,-1.1177605905998695,-0.054548061141362465,-0.4772680449966341
2000,0.03308689177914975,1.3195362543427747,0.27432343785204627,-0.31130888547620245,-0.08055892690466744,1.0088585235494099,1.044651931311119,0.18806011248666646
2001,-0.5112897798285679,-0.6135539464790519,-0.5928819065745795,-0.6486564268804447,0.12167334129440555,-0.9319764476276127,-0.04582019819488232,-0.5633474788120568
2002,0.2483681694860304,1.0177824514617406,0.3380002513724609,1.2128524170715511,-0.78774555058687,0.8628725678481695,0.3060418883642814,1.6190915696019423
2003,-1.5540056998365357,-1.088400322660599,-1.0803445458613254,-1.2923483820084487,-1.98505598451438,-1.5160155204256118,-0.7536395076774606,-0.1531944319763105
2004,-0.7813175057311762,-0.6955732899769597,-0.16390521899784424,0.1474816813439182,0.011620902494566444,0.9440703763141706,-0.8836702016272654,0.12767514799147311
2005,0.7276532052507461,0.9238177023909473,-0.18183983335191278,0.16357348846113826,1.6293904176458422,0.46510609191136315,-0.2147623510220969,-0.5176664441298603
2006,-0.25763934069453465,-0.047426036687694254,0.05908245137306364,-0.1420622038299006,-0.08094761215478456,-0.5199824409264305,-0.5448411136764454,-1.1410242591863962
2007,-1.5097640836501187,-0.8038754381895998,-0.7095496721260188,-0.29096506997491867,-1.5956657031545423,-0.8624343829937768,-0.41845508847608937,-0.31731633227088296
2008,0.3587756720064644,1.7628579115181355,0.6522265079600449,1.996681430370657,0.628438971252999,1.3112232194333564,0.8188746166958369,-0.34953900273768734
2009,1.8906577197075791,-0.7481955364442006,0.039267726353285834,0.4856600792067005,0.8219725940302753,0.5011967506365161,0.3208855999213591,2.3126743051220737
2010,-0.6596699144466224,-0.09498722032570456,-0.6687667368623775,-1.012827088046921,-0.5731588610601892,-1.1574498493387817,-0.9534355375918404,-0.36236250923489827
2011,0.9373282865233197,0.43483680668558705,0.07531910639869298,-0.20847967643788096,0.884690396440856,0.2538665113091613,-0.7532345508075816,-0.3452812253422867
2012,-0.6282136770707982,-1.2632803026281632,-0.7020622078968689,-0.2518662982097701,-0.6243192527048732,0.035871965850962785,-0.13738289550184285,0.6076566815773372
2013,1.4915976672380535,1.9849260706725491,1.0488029335856057,1.9294790966353201,-0.014622709558641553,1.9622080512056024,3.455650729324315,2.5209292164115826
2014,-1.9091405384583184,-1.0799160402338686,-0.8234026069799092,-1.7532134478501442,-1.162218325674818,-1.4822710195812618,-1.5270313730176257,-1.7982772949508794
2015,0.9408781548754804,-0.803468506620231,0.22543007605681198,0.02496394721933617,0.7752595267967536,0.6527128856475635,-0.9194887566830826,-0.7229738621494074
2016,0.49873355481827425,-1.5121282669716583,-0.5864741380681017,-0.16428143733670014,-0.14715340811767508,0.48878325516253107,-0.04079301827055423,-0.5910625489983582
2017,-1.253360530074414,0.619645159155016,0.03199595481742214,-0.2649757348852826,1.1590463822027568,-0.7873109393928125,-0.9473523811141,-0.8248428658264741
2018,0.4428488987819403,-0.31227000525582765,-0.9921803465165494,-0.2021729672768233,-0.9777064437857299,0.21683915563685852,0.9175921588726382,-0.26842155181197597
2019,0.815081100283654,1.4459682496324118,0.90305873734449,0.7599481121696974,1.1867904531339248,0.09516002947720349,-0.8962458945974044,-0.7286394832984
2020,-0.9183708571923019,-1.0989892851696006,-0.9359296030229123,-1.2865593090504492,-2.694409137612721,-1.479313181216062,-0.1491236329462763,-0.3782311900805631
2021,1.8085087290962627,1.0553230585161673,2.136543338660336,1.5160836911772124,1.9831802484767076,1.3588480191636099,1.4317463507792705,1.5789731755089726
2022,-0.7276268239390986,0.2813380038417533,-0.24880258889254755,0.11741727624404819,-0.2702163271796142,0.8312107239612112,-0.6191795109458719,1.3428332940859908
2023,-1.5747133897321401,0.4980405076842746,1.0171889002032743,-0.12446929602775682,0.6371295177461771,-0.9646001989515672,-1.00028461623577,-1.0420312567377499
