wint_season,Pine Siskin,Red-breasted Nuthatch,Evening Grosbeak,Pine Grosbeak,Purple Finch,redpoll sp.,Red Crossbill,White-winged Crossbill
1983,-1.8424637074436527,-0.27242038641480465,-2.2492217581171348,-0.775298844972769,-0.3648532415740334,-0.9057115520356145,-0.19994969377605015,-1.5645355702680381
1984,0.3409877657655514,0.04291634259472584,0.5094798859501956,0.243643762735007,-0.07461411883557564,-0.8824819703787528,0.0312210881986156,-0.44455122938456065
1985,-0.008231952942766721,1.4322101415536979,1.2190714204757638,2.3328228815589016,0.6307245738412773,0.8911758917282623,2.349554235911033,1.7324929798990323
1986,0.07951817186508414,0.3268561108777705,-0.3140781244106468,-0.19133962603023935,-1.2807814063363179,0.9351476025807708,0.44575097334196295,3.323785447401438
1987,-0.21387330681682007,0.30990239652596446,0.3260977534982364,-0.13602263491899122,1.063067458685214,-0.0013764879245457904,-1.8918847000520234,-0.5987164730962434
1988,0.2696320592531471,0.38439355396281355,1.2140933316456148,0.4803680357305606,-0.8886083274914719,-0.01208869444895331,1.220430771742596,0.20413942003553756
1989,-0.04392982297033551,-1.4619131268274126,0.30497838682837575,-1.160099301347354,-0.871388861952481,-0.5474562764854445,-0.23473466959656303,-1.0587151610998025
1990,0.6202517584433956,-0.3685340129323762,0.643986572672102,0.10184105250404664,2.337985808006466,1.3627396579883144,-0.8063626812721715,0.14667643910865058
1991,-1.2302997865273382,0.5942012280340189,0.6228212995642121,-1.3894121865975344,1.6205669771639761,-0.19347611045876928,-0.17076858931183084,-0.10442848705434801
1992,-0.3546815695598951,-0.7603206826779552,0.12094952938893842,-0.06737564198772843,-0.43470374352827573,0.5522863763328505,0.543766080570956,0.5248698133991895
1993,1.6442005736938041,0.02743044217921807,0.8939313479138545,0.49202989374948974,-0.7220796162019812,0.4253876441460227,-0.4701199092878442,-0.8630190980897872
1994,0.24565541176791933,-0.5966423503992514,-0.7080058132052799,-0.6917965963430855,-0.14660651583257162,-0.32367569649022027,-0.3292906111943658,0.8335248935427779
1995,0.34385413974327295,-0.5241704545590415,1.0141098775836244,1.2535357282488373,0.8587906555723823,-0.825341175300617,-0.08065000350229681,-1.0913045310779002
1996,0.5231594811540861,-0.6720574894698077,-0.5990867380353169,-0.29030716857008143,1.3398553537001106,-0.21867551596393672,-0.5000859528133482,0.7716365185807902
1997,0.26623433383510436,2.4707097033360186,1.704922596362967,0.7175384179462918,0.04582551054079484,-0.6819874294913301,2.424359680360983,0.00764320528566569
1998,-0.7750628663177227,-0.5593580486018798,-1.8792060056139173,-0.18735883520259344,-1.9368257557604196,-0.3399895389662283,0.24628553349919732,0.760151955636204
1999,0.9876313085369328,0.9385068466407803,0.6192731572387451,0.50022069253726,0.47622348289256844,-0.9751959370889353,-0.919479721005623,-0.22454513093361084
2000,-1.0230971903730448,-1.6215366516353442,-1.134877878854182,-1.1581153571046783,-0.05410437763212916,0.07965229289753728,-0.695936657652316,-0.6085040542490506
2001,0.6120370089049121,0.839500756996496,0.7603398004408776,-0.7226438342838483,-1.5614543999912673,-1.0743498702817011,0.9895717616297264,-0.7416497474847468
2002,1.5880539723342382,-0.06490084204148203,-0.36510603505224914,0.37469238843240266,-0.31255391109862035,2.040768398448338,-0.0954076373850699,-0.3066073152723818
2003,-0.47616069882488626,0.1613191528554247,-0.08802101179738578,-1.001251468000561,-1.008073459911167,-1.0510271691868043,-0.5718625732093531,0.40477501917230896
2004,-2.003766799079192,-2.0913386564586856,-1.5877022184883185,-0.7371441602069708,-1.8628961620950084,0.4300899501775109,-1.10660568928231,-0.33509525422182246
2005,1.0314510438820192,2.009736171631545,0.29399452064711745,1.5851339888003855,0.2975690737887423,0.938051579801348,1.456816833075893,0.0849960182331236
2006,-0.7356225127012285,-1.4566650527518146,-1.122337974517507,-1.2543127632722593,0.020442808889244088,-1.360963793313113,-0.19431281005148446,0.002715317673568516
2007,-0.988168689223757,-0.28694204334916446,-1.058912285617286,0.7301570565738297,1.376680410541126,0.8116779635933665,-0.07741969034093077,-0.17609245654507363
2008,0.4926631186772796,1.437570797772698,-0.4928823975947072,-0.810471365614932,0.10237735340512444,0.31045640088827864,0.7238052437195229,0.07342856412546181
2009,1.3002481382619917,0.024433443009569702,-0.10378029799048301,1.3405653220114355,-0.7897210774767142,0.04578317866089749,-0.05080841944514087,0.9938525140825747
2010,-0.10354259072041638,-0.105317440014069,-0.18531307594617039,0.07225255025975387,-0.6333766590349346,-0.27473052332359305,-1.0353801932137987,-0.9039209487295257
2011,0.033851617910039836,-0.28942909637726805,1.07834754189385,-0.38238840210508773,0.37909094947645583,-1.4287574335490962,-1.1753220766924892,0.1306157173373069
2012,-0.28286297996761367,-0.8741518882237104,-0.16385297984169003,0.13197764277527588,0.905482979826347,1.153999529109493,-0.2704152436562002,-0.891698986672946
2013,0.9337084503478928,1.0929743307958202,1.6603196262087474,1.768354429183897,0.10416144881641087,2.729309907917869,1.4264758731315825,1.420254256302674
2014,-2.5652332914775675,-0.37834408900311367,-0.8536540509011393,-1.4204978028858017,-0.4733232442566561,-1.2802373293616325,-0.6787970189397651,-1.320189853121301
2015,0.5161567798309199,0.8164752019490774,1.3867148298952179,1.4774697873508882,0.34130243542164984,-0.19659140873671482,0.45721234027896945,-0.44828084413766944
2016,1.4268565397048707,0.20068254913120553,0.5820680167672774,1.4975867804933807,-1.2959682103693686,1.4420786095498843,1.7338781955297875,1.6636436299047441
