wint_season,Pine Siskin,Red-breasted Nuthatch,Evening Grosbeak,Pine Grosbeak,Purple Finch,redpoll sp.,Red Crossbill,White-winged Crossbill
1983,-2.056544737985771,-0.26309167678884,-2.2453007339799855,-0.8213437256118022,-0.35805099357354786,-0.9175300872543867,-0.20172025495967583,-1.611608616454428
1984,0.3806080915295942,0.041446723879535366,0.5085917196664607,0.25811372879560696,-0.07322302871268771,-0.8939973852185126,0.031497551972233265,-0.4579266878597238
1985,-0.009188446664863886,1.3831658218177572,1.2169462371996624,2.4713688781509098,0.6189654759838492,0.9028047526374992,2.3703596167564105,1.7846194534738145
1986,0.08875761148656883,0.31566331511098084,-0.31353059818193224,-0.202703257356672,-1.2569027840093665,0.9473502457412907,0.44969811302524054,3.4237900167142175
1987,-0.2387238467454041,0.29929016038744255,0.32552927368608703,-0.14410099854569275,1.0432478499460234,-0.0013944495713613754,-1.908637401946927,-0.6167303864429265
1988,0.3009613651596367,0.37123045741852057,1.2119768265740478,0.5088970204071692,-0.8720412985326045,-0.012246438557188238,1.2312377267868482,0.21028147556333193
1989,-0.04903415242606773,-1.4118516639609981,0.3044467239935542,-1.228997422641267,-0.8551428691300247,-0.5545999761212053,-0.2368132528971425,-1.090569309144608
1990,0.6923205514984055,-0.35591400736237155,0.642863923521864,0.10788937714313085,2.2943968865566653,1.3805219051129698,-0.81350304961394,0.15108957417814206
1991,-1.3732517725618176,0.573853519154109,0.621735547419094,-1.4719291653150102,1.590353463279573,-0.19600075996810679,-0.17228075084560487,-0.10757048464628642
1992,-0.39589301682961037,-0.7342844121746239,0.12073868044867749,-0.07137707113136678,-0.4265992172879113,0.5594931034358313,0.5485811472862345,0.5406618614916142
1993,1.8352448541386475,0.02649111956328101,0.8923729749435261,0.5212514744024664,-0.7086173139230946,0.4309384829783981,-0.4742828367088132,-0.888985230555
1994,0.2741988036931211,-0.5762110482097277,-0.7067715605697623,-0.7328822911195632,-0.1438732144238245,-0.3278993067663978,-0.3322064905003183,0.8586036175787696
1995,0.38380751754659914,-0.5062208655820783,1.0123419997417102,1.327983024743918,0.8427795410911161,-0.8361109658877748,-0.0813641619636765,-1.1241392135044848
1996,0.5839468499423376,-0.6490436862308959,-0.5980423618853864,-0.30754846721529555,1.3148753689771377,-0.2215289898774519,-0.5045142305456437,0.7948531728828945
1997,0.2971688484867893,2.386103210790413,1.7019504382695356,0.7601529155977337,0.04497114924718934,-0.6908866120578856,2.4458274659030907,0.007873170626346671
1998,-0.8651195966000478,-0.540203502640669,-1.8759300226744422,-0.19848604796643382,-1.900715978942836,-0.3444260268648926,0.2484664000835224,0.7830230675472022
1999,1.102386962867081,0.9063688045158397,0.6181935905004906,0.5299287234861022,0.4673448712614507,-0.9879211667735799,-0.9276217444936257,-0.23130114436036595
2000,-1.141973725077599,-1.5660090724771087,-1.132899468526412,-1.2268956522513699,-0.05309566686125065,0.08069166732833673,-0.7020991998849713,-0.6268124519580038
2001,0.6831513071496639,0.810753059748636,0.7590143149927645,-0.7655615418360912,-1.5323429687090135,-1.0883689492596276,0.9983344524669331,-0.7639641732357016
2002,1.7725744215459711,-0.06267839049204585,-0.3644695528686262,0.39694531246755993,-0.30672672094500586,2.0673981716208356,-0.0962524751849449,-0.3158323789827768
2003,-0.5314871471539664,0.15579497181339572,-0.08786756649543265,-1.0607156406001756,-0.9892791478545152,-1.0647419126799207,-0.5769264353007191,0.4169537088324812
2004,-2.2365900886668775,-2.019723270721908,-1.5849344083785188,-0.7809230399132632,-1.82816471325532,0.4357021489089819,-1.1164047194384505,-0.34517745029239283
2005,1.1512982362776714,1.9409151651838072,0.29348200577058886,1.6792748556215553,0.29202125782730703,0.9502921166565865,1.4697169945494366,0.08755334039823207
2006,-0.8210965575753946,-1.4067833038920907,-1.1203814247588002,-1.3288062077593532,0.02006167740938864,-1.3787228673655463,-0.1960334564423898,0.0027970149367612693
2007,-1.1029867833245035,-0.2771160569862736,-1.0570663046169488,0.7735209732566548,1.3510138671125655,0.8222694643614303,-0.07810524427190853,-0.18139064758498782
2008,0.5499070294964843,1.3883429087895,-0.49202316538660223,-0.8586051369123787,0.10046865130756145,0.3145075139601445,0.7302145632080033,0.0756378499072392
2009,1.4513276196515108,0.02359674903817298,-0.10359937983427513,1.4201812928607298,-0.7749976818532242,0.046380598565960024,-0.05125832968792272,1.0237551038267336
2010,-0.11557349501279056,-0.10171097050798282,-0.1849900232986971,0.07654361824489057,-0.6215681162523967,-0.27831545315944867,-1.0445485192351052,-0.9311177177752437
2011,0.03778493242712971,-0.2795179438642631,1.0764676797927735,-0.405098391223281,0.3720232566091714,-1.4474011397152935,-1.1857295927429055,0.1345456245965162
2012,-0.31572962369526664,-0.8442176045177514,-0.16356733815847918,0.13981577493297564,0.8886013433567758,1.1690579481465186,-0.2728097796259057,-0.9185280267930256
2013,1.0421986564066594,1.0555467348114942,1.6574252235975988,1.8733767301292028,0.1022194844148274,2.7649243871603764,1.4391073643964511,1.4629862308731845
