wint_season,Pine Siskin,Red-breasted Nuthatch,Evening Grosbeak,Pine Grosbeak,Purple Finch,redpoll sp.,Red Crossbill,White-winged Crossbill
1983,-1.755720921898996,-0.25338175161903864,-2.1874136500664,-0.7415907154333362,-0.35734473391867544,-0.8859248389543272,-0.2061976656691696,-1.6292969167303784
1984,0.32493413685570893,0.0399170495381965,0.49547949326910823,0.233050717783373,-0.0730785954562088,-0.8632027445501229,0.03219667599699472,-0.4629526877684697
1985,-0.007844394411305142,1.332117317390699,1.1855716120169466,2.2313973520433734,0.6177445595465471,0.8717067333246229,2.422972447012541,1.8042066438431454
1986,0.07577447384751702,0.30401312835482924,-0.3054473281897371,-0.18302063917494424,-1.2544235289804029,0.914717812037267,0.45967967460764514,3.4613680150440334
1987,-0.20380419863738236,0.288244257693408,0.31713666057328027,-0.13010869782508855,1.0411900317031648,-0.0013464163509177075,-1.9510017819925791,-0.62349934520458
1988,0.25693784128984687,0.35752945400297703,1.1807303199482506,0.4594827886029483,-0.8703211871585533,-0.011824597642358329,1.2585664498491418,0.2125894316292514
1989,-0.04186161658041557,-1.359744451086591,0.2965976493496459,-1.109660973234282,-0.8534560901000586,-0.535496221164276,-0.24206959264787148,-1.1025389134362036
1990,0.5910504422660472,-0.34277828820715667,0.6262899664911892,0.0974132484224358,2.289871162616991,1.332968437165853,-0.8315596759416999,0.15274786622829753
1991,-1.1723775435505974,0.5526743058949766,0.6057063103281178,-1.329003885626647,1.5872164729953377,-0.18924931631318617,-0.17610471824555657,-0.10875113050150595
1992,-0.337983239383469,-0.7071841755476413,0.11762586352354372,-0.06444631108178006,-0.4257577454825587,0.5402207997785478,0.5607575303885501,0.5465959259140653
1993,1.5667919728187254,0.025513411747650747,0.8693663155232507,0.4706376170766621,-0.7072195582163641,0.4160943727461774,-0.48481008422212635,-0.8987423375463588
1994,0.23409000908737798,-0.5549448256198742,-0.688549972692794,-0.6617189437892622,-0.14358942287293333,-0.3166044847744775,-0.3395801917611402,0.868027269482023
1995,0.327665562577877,-0.4875377708365947,0.9862423662265066,1.1990350089660642,0.8411171488662436,-0.807310281255883,-0.0831701321683938,-1.1364772661541307
1996,0.49852924800698856,-0.6250894292883921,-0.5826239692120034,-0.2776853109369387,1.3122817623653373,-0.21389820062269357,-0.5157124982624312,0.8035771282239721
1997,0.25370008003613814,2.2980392936532956,1.6580717068613668,0.686341572886497,0.04488244314410179,-0.667088326612427,2.5001153909882423,0.007959583049773018
1998,-0.7385730772787267,-0.5202662106247172,-1.8275658472233967,-0.1792129235604987,-1.8969667950684923,-0.33256192534791446,0.25398139470270786,0.7916171809072075
