wint_season,Pine Siskin,Red-breasted Nuthatch,Evening Grosbeak,Pine Grosbeak,Purple Finch,redpoll sp.,Red Crossbill,White-winged Crossbill
1983,-1.6110395433374218,-0.061245303267182666,-1.227487921695495,-1.5553572576306804,1.6851761227917839,-1.2061417774643135,-1.8031340977707415,-0.6116785216116877
1984,0.3752485215797506,-0.16979379391771587,1.4579090789533804,0.0152701499575096,0.6018874693398153,-0.14879216664747044,-1.4306580263630373,-1.2204186495780192
1985,-0.6217059436126395,-1.079648279169742,-1.143882464678372,0.4639407102278996,-1.5948002346260504,-0.5123828621319398,2.265365734226894,1.450153665102814
1986,0.22273451344100895,1.320423544913935,2.2561180888150814,2.0308099555905526,0.27937591477666646,1.1135277878502574,-0.7081638632739551,-0.172545847033387
1987,0.8400723965617184,-0.21648032011208107,0.4533338966766913,-0.2583371981383377,-0.19028519644356598,0.7817907289676832,0.14016757571071928,-0.9743722267602725
1988,1.8985709402465847,-0.6152419958812784,0.819858725850928,-0.37353289020106256,0.7221895241666948,-0.11119909559294876,0.46224517875057675,0.33340305917726887
1989,-1.0731270527522043,-0.8814964207176186,-1.3202207600914146,-1.8184132684959642,-1.1808569390619994,-0.8086729350149005,-0.9899390205821922,-0.28079026940617813
1990,1.88185458277726,1.1510251826370126,0.3576121372496112,1.4973768090804682,0.606555271306456,0.42622506401552396,0.11521708863957975,1.779371239035532
1991,0.041346494223771124,-0.6340454078079341,-0.003582714535625633,-0.8089221228284744,0.6486276545731859,-1.2117309525988313,0.12493173527502142,-1.602219478396963
1992,-0.2041555325349647,-0.7539692255420856,-0.879373277437458,-0.487708399511048,-0.25162116633823517,0.6812773949001608,-0.9832294401711655,-0.655805534621184
1993,0.10798097364232363,-1.073615804350184,-1.2691822946884854,-0.5194890451633799,0.15835903086778624,-1.0923227265654762,-0.9494154800150453,-0.539164664238914
1994,0.8044272288645622,0.8697634431346665,0.8661035659092842,0.5989903702619003,0.1356768084820533,1.2261993645617015,-0.6776189613327973,-0.8830603981994128
1995,-0.9892838516026301,-1.2445302277939436,-0.8479903278227054,-0.500410268609422,-1.037846993545737,-1.3101490862426193,0.21810311022022222,-0.02983051798708382
1996,0.9242078262312104,1.5933693276996876,1.445866767109929,1.0809344979610231,1.345792142595744,1.257191569370021,-0.33190446743850077,0.4463245308992126
1997,-1.1349332089661728,-0.596453657961189,-0.45665880431542477,-0.9168055947376827,0.24839653035533074,-1.227087076916486,0.9367347369588429,-0.32008414998333523
1998,0.31566246125828495,1.426700880130491,0.7840639800307759,1.0873974651214566,-0.3151460074307956,1.0434487752739738,1.805144025309218,2.0744712791697246
1999,-0.7164520767357323,-1.080214035854135,-1.0422659250676707,-1.084568796709782,-1.095918317979116,-1.105214592532945,-0.06327196193226915,-0.5732168719623131
2000,0.039191056571401935,1.363893698150502,0.2450819203886637,-0.30548744618050827,-0.09027108649602572,0.9975348669518389,1.211723677200851,0.22586726798616472
2001,-0.6056170769799631,-0.6341791355289043,-0.5296836368220162,-0.6365266285064916,0.13634224211111445,-0.9215157328657154,-0.053148247165054216,-0.676601509398728
2002,0.2941893437991804,1.051996159308435,0.3019711015100778,1.1901722204886054,-0.8827159132598466,0.8531874906865069,0.3549873323651723,1.944589868685473
2003,-1.8407025265804458,-1.1249879162138934,-0.9651851772283312,-1.26818162029446,-2.224373726944083,-1.4989994188125826,-0.8741694799536063,-0.18399227440446667
2004,-0.9254619252761993,-0.7189556358751984,-0.146433735842074,0.14472379136638922,0.013021914945444855,0.9334739165571473,-1.0249960528046078,0.15334265456534757
2005,0.8618971561817934,0.9548726974223649,-0.16245660928570538,0.1605146835959805,1.8258292281023587,0.4598856357787104,-0.24910940946443577,-0.6217368686941208
