wint_season,Pine Siskin,Red-breasted Nuthatch,Evening Grosbeak,Pine Grosbeak,Purple Finch,redpoll sp.,Red Crossbill,White-winged Crossbill
1983,-1.5805964113031252,-0.06313432002491128,-1.2720520988420083,-1.6232414341931232,1.6512534859097585,-1.2382231016647274,-1.8671289573152121,-0.6146024101616729
1984,0.3681576091714421,-0.17503082116647714,1.5108387390418043,0.015936621631952835,0.5897714597488234,-0.15274978574821563,-1.4814333733361014,-1.2262523808430756
1985,-0.6099578296658533,-1.1129483623272585,-1.1854113301683928,0.4841895841975957,-1.5626968666000647,-0.5260113766415262,2.3457656125043544,1.457085554236245
1986,0.21852559366041033,1.3611499691551612,2.338026875367158,2.119445451335164,0.2737520707271484,1.143145737112653,-0.7332972391114567,-0.17337063457890867
1987,0.8241979042237362,-0.22315732113248904,0.46979226805529856,-0.2696124263118213,-0.18645475074968434,0.8025850354924252,0.14514224971382655,-0.9790298298909846
1988,1.862694449163895,-0.6342181847199232,0.8496238492775348,-0.3898358794634237,0.7076518312472607,-0.11415680280711228,0.4786506781118411,0.3349967613473074
1989,-1.0528486252662885,-0.9086848159378872,-1.3681516201718558,-1.89777862766117,-1.1570862597771199,-0.8301822625956548,-1.0250728515369008,-0.28213247683157666
1990,1.8462939736229038,1.1865267761075118,0.3705953123607129,1.5627304062617158,0.5943452987468403,0.4375619273233939,0.11930624729601495,1.7878768232732796
1991,0.040565187031148156,-0.653601558836936,-0.003712785652749518,-0.844227845640354,0.6355707639015605,-1.2439609393717996,0.12936567552464368,-1.6098782583310773
1992,-0.2002976918890307,-0.7772242414515884,-0.9112990877211982,-0.508994623586556,-0.24655602605878302,0.6993982173312967,-1.018125142050207,-0.658940354998142
1993,0.10594050290938604,-1.106729825141824,-1.3152601937961126,-0.5421623479631791,0.15517125967374762,-1.1213766571872137,-0.9831110938731743,-0.5417419288192872
1994,0.7892263081661322,0.8965899527883707,0.897547616849594,0.6251335395270782,0.1329456309836302,1.2588141865368978,-0.7016682709813556,-0.887281521054009
1995,-0.9705897735843175,-1.2829158399207479,-0.8787767742876308,-0.5222508707355783,-1.0169551079885004,-1.3449968283339249,0.2258437868132783,-0.02997311104356837
1996,0.906743462307032,1.6425143429206064,1.4983592288286094,1.1281123074012804,1.318701313598994,1.2906307313927294,-0.3436840570997295,0.4484580097436802
1997,-1.1134868567189216,-0.6148503495439205,-0.47323788708384645,-0.9568199339264907,0.2433963020776838,-1.2597255105336822,0.9699802997798337,-0.3216141863473751
1998,0.30969752139936035,1.4707052645822332,0.8125295685573242,1.134857353294226,-0.3088021105346159,1.0712027417408885,1.8692102189994286,2.0843874730626473
1999,-0.7029135852328309,-1.1135315689025103,-1.0801055831999749,-1.1319052265420624,-1.0738574552299,-1.1346114249091679,-0.06551754107248098,-0.5759569097262236
2000,0.038450479771347,1.4059608921086595,0.2539796650609876,-0.31882056539307924,-0.08845392730018008,1.0240676013830907,1.2547288461591928,0.2269469376089285
2001,-0.5941729875328897,-0.6537394111828557,-0.548913899707488,-0.6643080824613561,0.1335976694173391,-0.9460264873509788,-0.055034526514198275,-0.6798357367523731
2002,0.2886301723478029,1.0844433555502504,0.3129342184768297,1.2421177531043328,-0.8649468201718838,0.8758808298974201,0.36758615377444054,1.9538852155884272
2003,-1.8059195504056547,-1.159686430428108,-1.0002264044835696,-1.3235319037119535,-2.1795970290022475,-1.538870259230911,-0.9051945452312564,-0.18487177709323116
2004,-0.9079738631734326,-0.7411307117060238,-0.1517500398390031,0.15104031791210898,0.01275978347667521,0.9583027384330117,-1.0613740895318617,0.15407564880344277
2005,0.8456102506032557,0.9843242705341743,-0.1683546266811271,0.16752040981652289,1.789075240744114,0.4721178131663034,-0.25795052765392135,-0.6247088372155731
2006,-0.2994042572448899,-0.05053226285458879,0.05470090827166578,-0.14549007194816507,-0.08888070479309776,-0.5278214522759839,-0.6544073115772926,-1.3769637693809673
2007,-1.7545060970180653,-0.8565262413227289,-0.656929606459274,-0.2979858669216551,-1.7520454098060365,-0.8754360391737204,-0.502605369880541,-0.382930590171161
